29.997234884051583	-4.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
-4.	30.99248506436452	-4.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
1.	-4.	30.97958284450847	-4.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	1.	-4.	30.944578427112873	-4.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	1.	-4.	30.84992496485396	-4.	1.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	1.	-4.	30.59631295387959	-4.	1.	0.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	1.	-4.	29.934136267625714	-4.	1.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	1.	-4.	28.335226142608278	-4.	1.	0.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.	1.	-4.	25.474675474958403	-4.	1.	0.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.	0.	1.	-4.	28.677091571497346	-4.	1.	0.	0.	0.	0.
0.	0.	0.	0.	0.	0.	0.	0.	1.	-4.	118.50068929905923	-4.	1.	0.	0.	0.
0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	-4.	962.055898634997	-4.	1.	0.	0.
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	-4.	7683.998271072775	-4.	1.	0.
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	-4.	58681.68205387671	-4.	1.
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	-4.	439118.6838436987	-4.
0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	1.	-4.	3.2600071603998304e6
