0.625	0	0.5303300858899106	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1.875	0	0.9185586535436917	0	0	0	0	0	0	0	0	0	0	0	0
0.5303300858899106	0	3.125	0	1.299038105676658	0	0	0	0	0	0	0	0	0	0	0
0	0.9185586535436917	0	4.375	0	1.6770509831248424	0	0	0	0	0	0	0	0	0	0
0	0	1.299038105676658	0	5.625	0	2.053959590644373	0	0	0	0	0	0	0	0	0
0	0	0	1.6770509831248424	0	6.875	0	2.4302777619029476	0	0	0	0	0	0	0	0
0	0	0	0	2.053959590644373	0	8.125	0	2.806243040080456	0	0	0	0	0	0	0
0	0	0	0	0	2.4302777619029476	0	9.375	0	3.1819805153394647	0	0	0	0	0	0
0	0	0	0	0	0	2.806243040080456	0	10.625	0	3.557562367689427	0	0	0	0	0
0	0	0	0	0	0	0	3.1819805153394647	0	11.875	0	3.933033180638068	0	0	0	0
0	0	0	0	0	0	0	0	3.557562367689427	0	13.125	0	4.3084219849035215	0	0	0
0	0	0	0	0	0	0	0	0	3.933033180638068	0	14.375	0	4.683748498798799	0	0
0	0	0	0	0	0	0	0	0	0	4.3084219849035215	0	15.625	0	5.059026586212015	0
0	0	0	0	0	0	0	0	0	0	0	4.683748498798799	0	16.875	0	5.434266279821039
0	0	0	0	0	0	0	0	0	0	0	0	5.059026586212015	0	18.125	0
0	0	0	0	0	0	0	0	0	0	0	0	0	5.434266279821039	0	9.375
